date,symbol,marketcapname,sector
10-10-2024,AVADHSUGAR,Smallcap,FMCG
10-10-2024,DIXON,Largecap,FMCG
10-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
10-10-2024,CAPLIPOINT,Midcap,Pharmaceuticals
10-10-2024,HITECH,Smallcap,Metals
10-10-2024,ZAGGLE,Midcap,I.T
10-10-2024,MATRIMONY,Smallcap,Miscellaneous
10-10-2024,MAGADSUGAR,Smallcap,FMCG
10-10-2024,UDS,Smallcap,Miscellaneous
10-10-2024,CAPACITE,Smallcap,Realty
10-10-2024,DIAMONDYD,Smallcap,FMCG
10-10-2024,DOMS,Midcap,Miscellaneous
10-10-2024,DPABHUSHAN,Smallcap,Miscellaneous
10-10-2024,MOTISONS,Smallcap,Miscellaneous
10-10-2024,RBZJEWEL,Smallcap,Miscellaneous
10-10-2024,INNOVACAP,Midcap,Pharmaceuticals
10-10-2024,INDIACEM,Midcap,Industrials
10-10-2024,JUBLPHARMA,Midcap,Pharmaceuticals
10-10-2024,MEDIASSIST,Smallcap,Miscellaneous
10-10-2024,AMBER,Largecap,FMCG
10-10-2024,EPACK,Smallcap,FMCG
10-10-2024,THEMISMED,Smallcap,Pharmaceuticals
10-10-2024,ISEC,Largecap,Services
10-10-2024,PLATIND,Smallcap,Industrials
10-10-2024,HARDWYN,Smallcap,Services
10-10-2024,JGCHEM,Smallcap,Industrials
10-10-2024,INDOSTAR,Smallcap,Finance
10-10-2024,SOLARA,Smallcap,Pharmaceuticals
10-10-2024,TEMBO,Smallcap,FMCG
10-10-2024,STERTOOLS,Smallcap,Industrials
10-10-2024,BHARTIHEXA,Largecap,Telecom
10-10-2024,BHAGERIA,Smallcap,Industrials
10-10-2024,MANORAMA,Midcap,FMCG
10-10-2024,INDGN,Midcap,Pharmaceuticals
10-10-2024,REMSONSIND,Smallcap,Auto
10-10-2024,BALUFORGE,Midcap,Industrials
10-10-2024,MEDICAMEQ,Smallcap,Pharmaceuticals
10-10-2024,BANSALWIRE,Midcap,Metals
10-10-2024,CHOICEIN,Midcap,Finance
10-10-2024,ANUP,Midcap,Industrials
10-10-2024,ARVINDFASN,Midcap,Services
10-10-2024,METROPOLIS,Midcap,Pharmaceuticals
10-10-2024,POLYCAB,Largecap,Industrials
10-10-2024,NEOGEN,Smallcap,Industrials
10-10-2024,IIFLCAPS,Midcap,Services
10-10-2024,GREENPANEL,Smallcap,Plywood Boards/Laminates
10-10-2024,POLYMED,Largecap,Pharmaceuticals
10-10-2024,COHANCE,Largecap,Pharmaceuticals
10-10-2024,NDRAUTO,Smallcap,Auto
10-10-2024,WELCORP,Midcap,Metals
10-10-2024,UTIAMC,Midcap,Finance
10-10-2024,NATIONALUM,Largecap,Metals
10-10-2024,HCLTECH,Largecap,I.T
10-10-2024,GEOJITFSL,Smallcap,Services
10-10-2024,GLENMARK,Largecap,Pharmaceuticals
10-10-2024,AJANTPHARM,Largecap,Pharmaceuticals
10-10-2024,UNITDSPR,Largecap,FMCG
10-10-2024,BHARTIARTL,Largecap,Telecom
10-10-2024,DIVISLAB,Largecap,Pharmaceuticals
10-10-2024,RADICO,Largecap,FMCG
10-10-2024,STAR,Midcap,Pharmaceuticals
10-10-2024,COFORGE,Largecap,I.T
10-10-2024,CENTURYPLY,Midcap,Plywood Boards/Laminates
10-10-2024,NDL,Smallcap,Textiles
10-10-2024,MSPL,Smallcap,Metals
10-10-2024,EKC,Smallcap,Services
10-10-2024,GSPL,Midcap,Industrials
10-10-2024,KEC,Largecap,Realty
10-10-2024,UTTAMSUGAR,Smallcap,FMCG
10-10-2024,GEECEE,Smallcap,Realty
10-10-2024,FIEMIND,Smallcap,Auto
10-10-2024,NAUKRI,Midcap,I.T
10-10-2024,TORNTPOWER,Largecap,Miscellaneous
10-10-2024,PARSVNATH,Smallcap,Realty
10-10-2024,LTFOODS,Midcap,FMCG
10-10-2024,HUBTOWN,Smallcap,Realty
10-10-2024,FSL,Largecap,I.T
10-10-2024,SMSPHARMA,Smallcap,Pharmaceuticals
10-10-2024,FORTIS,Largecap,Pharmaceuticals
10-10-2024,MICEL,Smallcap,FMCG
10-10-2024,ADSL,Smallcap,I.T
10-10-2024,REFEX,Midcap,Services
10-10-2024,KPRMILL,Largecap,FMCG
10-10-2024,MOTILALOFS,Largecap,Services
10-10-2024,CCCL,Smallcap,Realty
10-10-2024,IL&FSENGG,Smallcap,Realty
10-10-2024,ECLERX,Midcap,I.T
10-10-2024,SEPC,Smallcap,Realty
10-10-2024,BAJAJ-AUTO,Largecap,Auto
10-10-2024,BAJAJFINSV,Largecap,Finance
10-10-2024,RPGLIFE,Smallcap,Pharmaceuticals
10-10-2024,GLOBUSSPR,Smallcap,FMCG
10-10-2024,THANGAMAYL,Midcap,Miscellaneous
10-10-2024,PERSISTENT,Largecap,I.T
10-10-2024,GRAVITA,Midcap,Metals
10-10-2024,PGEL,Largecap,FMCG
10-10-2024,MCX,Largecap,Financial Services
10-10-2024,TBZ,Smallcap,Miscellaneous
10-10-2024,TARC,Midcap,Realty
10-10-2024,BECTORFOOD,Midcap,FMCG
10-10-2024,STOVEKRAFT,Smallcap,FMCG
10-10-2024,CARERATING,Midcap,Miscellaneous
10-10-2024,PCJEWELLER,Midcap,Miscellaneous
10-10-2024,VMART,Midcap,FMCG
10-10-2024,HERANBA,Smallcap,Industrials
10-10-2024,JUBLINGREA,Midcap,Industrials
10-10-2024,CRAFTSMAN,Midcap,Auto
10-10-2024,KALYANKJIL,Largecap,Miscellaneous
10-10-2024,BARBEQUE,Smallcap,Quick Service Restaurant
10-10-2024,SHYAMMETL,Largecap,Metals
10-10-2024,KIMS,Largecap,Pharmaceuticals
10-10-2024,ETERNAL,Largecap,I.T
10-10-2024,ALIVUS,Midcap,Pharmaceuticals
10-10-2024,KRSNAA,Smallcap,Pharmaceuticals
10-10-2024,AMIORG,Smallcap,Pharmaceuticals
10-10-2024,VIJAYA,Midcap,Pharmaceuticals
10-10-2024,SANSERA,Midcap,Auto
10-10-2024,SKIPPER,Midcap,Industrials
10-10-2024,FINOPB,Smallcap,Bank
10-10-2024,PAYTM,Largecap,I.T
10-10-2024,SAPPHIRE,Midcap,Quick Service Restaurant
10-10-2024,GOCOLORS,Smallcap,Textiles
10-10-2024,MONTECARLO,Smallcap,Textiles
10-10-2024,SUPRIYA,Midcap,Pharmaceuticals
10-10-2024,CMSINFO,Midcap,Miscellaneous
10-10-2024,MINDACORP,Midcap,Auto
10-10-2024,MANAKCOAT,Smallcap,Metals
10-10-2024,INOXWIND,Largecap,FMCG
10-10-2024,AIIL,Largecap,Finance
10-10-2024,ARVSMART,Smallcap,Realty
10-10-2024,RAMASTEEL,Smallcap,Metals
10-10-2024,SHK,Smallcap,Industrials
10-10-2024,ALKEM,Largecap,Pharmaceuticals
10-10-2024,LALPATHLAB,Largecap,Pharmaceuticals
10-10-2024,GOKULAGRO,Smallcap,FMCG
10-10-2024,HCG,Midcap,Pharmaceuticals
10-10-2024,PARAGMILK,Smallcap,FMCG
10-10-2024,LTIM,Largecap,I.T
10-10-2024,ADVENZYMES,Smallcap,Pharmaceuticals
10-10-2024,RADHIKAJWE,Smallcap,Miscellaneous
11-10-2024,BALRAMCHIN,Midcap,FMCG
11-10-2024,ABREL,Largecap,Realty
11-10-2024,BASF,Largecap,Industrials
11-10-2024,BLUESTARCO,Largecap,FMCG
11-10-2024,SUNDARMFIN,Largecap,Finance
11-10-2024,DALMIASUG,Smallcap,FMCG
11-10-2024,DCW,Smallcap,Oils
11-10-2024,EPL,Midcap,Services
11-10-2024,GODFRYPHLP,Largecap,FMCG
11-10-2024,GFLLIMITED,Smallcap,Finance
11-10-2024,HCL-INSYS,Smallcap,I.T
11-10-2024,HSCL,Largecap,Industrials
11-10-2024,INDIAGLYCO,Midcap,FMCG
11-10-2024,JSWSTEEL,Largecap,Metals
11-10-2024,WHIRLPOOL,Midcap,FMCG
11-10-2024,TRENT,Largecap,FMCG
11-10-2024,MFSL,Largecap,Finance
11-10-2024,MOREPENLAB,Smallcap,Pharmaceuticals
11-10-2024,VEDL,Largecap,Industrials
11-10-2024,ORIENTHOT,Smallcap,Services
11-10-2024,OSWALAGRO,Smallcap,Services
11-10-2024,PRSMJOHNSN,Midcap,Industrials
11-10-2024,JINDALSAW,Midcap,Metals
11-10-2024,SPMLINFRA,Smallcap,Realty
11-10-2024,TORNTPHARM,Largecap,Pharmaceuticals
11-10-2024,HINDALCO,Largecap,Metals
11-10-2024,M&M,Largecap,Auto
11-10-2024,SIEMENS,Largecap,FMCG
11-10-2024,VOLTAS,Largecap,FMCG
11-10-2024,GRWRHITECH,Midcap,Services
11-10-2024,COLPAL,Largecap,FMCG
11-10-2024,CEATLTD,Midcap,Auto
11-10-2024,SHAILY,Midcap,FMCG
11-10-2024,BBTC,Midcap,Auto
11-10-2024,MARATHON,Smallcap,Realty
11-10-2024,RELTD,Smallcap,FMCG
11-10-2024,SARDAEN,Midcap,Metals
11-10-2024,CHOLAHLDNG,Largecap,Finance
11-10-2024,WESTLIFE,Midcap,Quick Service Restaurant
11-10-2024,ELECON,Midcap,FMCG
11-10-2024,GENESYS,Smallcap,I.T
11-10-2024,ARIHANTSUP,Smallcap,Realty
11-10-2024,PCBL,Midcap,Industrials
11-10-2024,ASTRAZEN,Midcap,Pharmaceuticals
11-10-2024,TI,Midcap,FMCG
11-10-2024,JAGSNPHARM,Smallcap,Pharmaceuticals
11-10-2024,GILLETTE,Largecap,FMCG
11-10-2024,VIPIND,Midcap,FMCG
11-10-2024,HEG,Midcap,FMCG
11-10-2024,SHRIRAMFIN,Largecap,Finance
11-10-2024,VLSFINANCE,Smallcap,Finance
11-10-2024,CREST,Smallcap,Finance
11-10-2024,MANYAVAR,Midcap,FMCG
11-10-2024,GMRP&UI,Midcap,Realty
11-10-2024,LLOYDSME,Largecap,Industrials
11-10-2024,SEQUENT,Smallcap,Pharmaceuticals
11-10-2024,RAINBOW,Midcap,Pharmaceuticals
11-10-2024,NAVA,Midcap,Miscellaneous
11-10-2024,SBCL,Smallcap,Metals
11-10-2024,EMUDHRA,Midcap,I.T
11-10-2024,GANECOS,Smallcap,Textiles
11-10-2024,VARDMNPOLY,Smallcap,Textiles
11-10-2024,ASAHIINDIA,Midcap,Industrials
11-10-2024,ANANTRAJ,Midcap,Realty
11-10-2024,DBOL,Smallcap,FMCG
11-10-2024,MOTHERSON,Largecap,Auto
11-10-2024,SYMPHONY,Midcap,FMCG
11-10-2024,PPLPHARMA,Largecap,Pharmaceuticals
11-10-2024,WEBELSOLAR,Midcap,FMCG
11-10-2024,BIKAJI,Midcap,FMCG
11-10-2024,KAYNES,Largecap,FMCG
11-10-2024,HNDFDS,Midcap,FMCG
11-10-2024,ADFFOODS,Smallcap,FMCG
11-10-2024,KFINTECH,Midcap,Financial Services
11-10-2024,HERITGFOOD,Smallcap,FMCG
11-10-2024,MUNJALAU,Smallcap,Auto
11-10-2024,WINDMACHIN,Smallcap,FMCG
11-10-2024,PRAJIND,Midcap,FMCG
11-10-2024,GVT&D,Largecap,FMCG
11-10-2024,RAMRAT,Smallcap,Metals
11-10-2024,SAFARI,Midcap,FMCG
11-10-2024,AVALON,Midcap,FMCG
11-10-2024,JCHAC,Smallcap,FMCG
11-10-2024,PRECWIRE,Smallcap,Metals
11-10-2024,DVL,Smallcap,Services
11-10-2024,SENCO,Midcap,Miscellaneous
11-10-2024,WANBURY,Smallcap,Pharmaceuticals
11-10-2024,MARKSANS,Midcap,Pharmaceuticals
11-10-2024,REDTAPE,Midcap,FMCG
11-10-2024,SYNCOMF,Smallcap,Pharmaceuticals
11-10-2024,CONCORDBIO,Midcap,Pharmaceuticals
11-10-2024,AEROFLEX,Smallcap,Metals
11-10-2024,CDSL,Largecap,Financial Services
11-10-2024,ERIS,Largecap,Pharmaceuticals
11-10-2024,VPRPL,Smallcap,Realty
11-10-2024,DIXON,Largecap,FMCG
11-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
11-10-2024,CAPLIPOINT,Midcap,Pharmaceuticals
11-10-2024,HITECH,Smallcap,Metals
11-10-2024,ZAGGLE,Midcap,I.T
11-10-2024,MATRIMONY,Smallcap,Miscellaneous
11-10-2024,MAGADSUGAR,Smallcap,FMCG
11-10-2024,UDS,Smallcap,Miscellaneous
11-10-2024,EIFFL,Smallcap,FMCG
11-10-2024,MAXESTATES,Midcap,Realty
11-10-2024,SERVOTECH,Smallcap,FMCG
11-10-2024,CAPACITE,Smallcap,Realty
11-10-2024,DIAMONDYD,Smallcap,FMCG
11-10-2024,DOMS,Midcap,Miscellaneous
11-10-2024,DPABHUSHAN,Smallcap,Miscellaneous
11-10-2024,SURAJEST,Smallcap,Realty
11-10-2024,MOTISONS,Smallcap,Miscellaneous
11-10-2024,RBZJEWEL,Smallcap,Miscellaneous
11-10-2024,INNOVACAP,Midcap,Pharmaceuticals
11-10-2024,INDIACEM,Midcap,Industrials
11-10-2024,JUBLPHARMA,Midcap,Pharmaceuticals
11-10-2024,MEDIASSIST,Smallcap,Miscellaneous
11-10-2024,AMBER,Largecap,FMCG
11-10-2024,EPACK,Smallcap,FMCG
11-10-2024,OPTIEMUS,Midcap,Services
11-10-2024,THEMISMED,Smallcap,Pharmaceuticals
11-10-2024,CLSEL,Smallcap,FMCG
11-10-2024,PLATIND,Smallcap,Industrials
11-10-2024,HARDWYN,Smallcap,Services
11-10-2024,GOPAL,Smallcap,FMCG
11-10-2024,SHILPAMED,Midcap,Pharmaceuticals
11-10-2024,TEMBO,Smallcap,FMCG
11-10-2024,BHARTIHEXA,Largecap,Telecom
11-10-2024,BHAGERIA,Smallcap,Industrials
11-10-2024,SKYGOLD,Midcap,Miscellaneous
11-10-2024,MANORAMA,Midcap,FMCG
11-10-2024,INDGN,Midcap,Pharmaceuticals
11-10-2024,REMSONSIND,Smallcap,Auto
11-10-2024,BALUFORGE,Midcap,Industrials
11-10-2024,MEDICAMEQ,Smallcap,Pharmaceuticals
11-10-2024,BANSALWIRE,Midcap,Metals
11-10-2024,CHOICEIN,Midcap,Finance
11-10-2024,RPSGVENT,Smallcap,I.T
11-10-2024,ANUP,Midcap,Industrials
11-10-2024,ARVINDFASN,Midcap,Services
11-10-2024,METROPOLIS,Midcap,Pharmaceuticals
11-10-2024,POLYCAB,Largecap,Industrials
11-10-2024,NEOGEN,Smallcap,Industrials
11-10-2024,WEL,Smallcap,FMCG
11-10-2024,IIFLCAPS,Midcap,Services
11-10-2024,FLUOROCHEM,Largecap,Industrials
11-10-2024,GREENPANEL,Smallcap,Plywood Boards/Laminates
11-10-2024,POLYMED,Largecap,Pharmaceuticals
11-10-2024,COHANCE,Largecap,Pharmaceuticals
11-10-2024,POWERINDIA,Largecap,FMCG
11-10-2024,NDRAUTO,Smallcap,Auto
11-10-2024,UTIAMC,Midcap,Finance
11-10-2024,APARINDS,Largecap,FMCG
11-10-2024,HCLTECH,Largecap,I.T
11-10-2024,GEOJITFSL,Smallcap,Services
11-10-2024,GLENMARK,Largecap,Pharmaceuticals
11-10-2024,AJANTPHARM,Largecap,Pharmaceuticals
11-10-2024,TIPSMUSIC,Midcap,Media
11-10-2024,BFUTILITIE,Smallcap,Miscellaneous
11-10-2024,BHARTIARTL,Largecap,Telecom
11-10-2024,RADICO,Largecap,FMCG
11-10-2024,STAR,Midcap,Pharmaceuticals
11-10-2024,COFORGE,Largecap,I.T
11-10-2024,CENTURYPLY,Midcap,Plywood Boards/Laminates
11-10-2024,JPPOWER,Midcap,Miscellaneous
11-10-2024,MSPL,Smallcap,Metals
11-10-2024,SUZLON,Largecap,FMCG
11-10-2024,EKC,Smallcap,Services
11-10-2024,GSPL,Midcap,Industrials
11-10-2024,KEC,Largecap,Realty
11-10-2024,NITCO,Smallcap,Services
11-10-2024,PFOCUS,Smallcap,Media
11-10-2024,DEEPINDS,Smallcap,Oils
11-10-2024,GEECEE,Smallcap,Realty
11-10-2024,NAUKRI,Midcap,I.T
11-10-2024,TORNTPOWER,Largecap,Miscellaneous
11-10-2024,PARSVNATH,Smallcap,Realty
11-10-2024,LTFOODS,Midcap,FMCG
11-10-2024,FSL,Largecap,I.T
11-10-2024,SMSPHARMA,Smallcap,Pharmaceuticals
11-10-2024,FORTIS,Largecap,Pharmaceuticals
11-10-2024,MICEL,Smallcap,FMCG
11-10-2024,V2RETAIL,Midcap,FMCG
11-10-2024,ADSL,Smallcap,I.T
11-10-2024,REFEX,Midcap,Services
11-10-2024,KPRMILL,Largecap,FMCG
11-10-2024,IL&FSENGG,Smallcap,Realty
11-10-2024,RGL,Smallcap,Miscellaneous
11-10-2024,ECLERX,Midcap,I.T
11-10-2024,SEPC,Smallcap,Realty
11-10-2024,DHANI,Smallcap,Finance
11-10-2024,JAIBALAJI,Midcap,Metals
11-10-2024,BAJAJ-AUTO,Largecap,Auto
11-10-2024,BAJAJFINSV,Largecap,Finance
11-10-2024,RPGLIFE,Smallcap,Pharmaceuticals
11-10-2024,GLOBUSSPR,Smallcap,FMCG
11-10-2024,THANGAMAYL,Midcap,Miscellaneous
11-10-2024,WABAG,Midcap,Realty
11-10-2024,GRAVITA,Midcap,Metals
11-10-2024,ZENTEC,Midcap,Aerospace & Defence
11-10-2024,PGEL,Largecap,FMCG
11-10-2024,TBZ,Smallcap,Miscellaneous
11-10-2024,TARC,Midcap,Realty
11-10-2024,BECTORFOOD,Midcap,FMCG
11-10-2024,STOVEKRAFT,Smallcap,FMCG
11-10-2024,CARERATING,Midcap,Miscellaneous
11-10-2024,PCJEWELLER,Midcap,Miscellaneous
11-10-2024,VMART,Midcap,FMCG
11-10-2024,HERANBA,Smallcap,Industrials
11-10-2024,JUBLINGREA,Midcap,Industrials
11-10-2024,CRAFTSMAN,Midcap,Auto
11-10-2024,KALYANKJIL,Largecap,Miscellaneous
11-10-2024,BARBEQUE,Smallcap,Quick Service Restaurant
11-10-2024,SHYAMMETL,Largecap,Metals
11-10-2024,KIMS,Largecap,Pharmaceuticals
11-10-2024,ETERNAL,Largecap,I.T
11-10-2024,ALIVUS,Midcap,Pharmaceuticals
11-10-2024,EPIGRAL,Midcap,Industrials
11-10-2024,APTUS,Midcap,Finance
11-10-2024,AMIORG,Smallcap,Pharmaceuticals
11-10-2024,VIJAYA,Midcap,Pharmaceuticals
11-10-2024,SANSERA,Midcap,Auto
11-10-2024,SHARDACROP,Midcap,Industrials
11-10-2024,FINOPB,Smallcap,Bank
11-10-2024,PAYTM,Largecap,I.T
11-10-2024,GOCOLORS,Smallcap,Textiles
11-10-2024,MONTECARLO,Smallcap,Textiles
11-10-2024,CMSINFO,Midcap,Miscellaneous
11-10-2024,MINDACORP,Midcap,Auto
11-10-2024,AIIL,Largecap,Finance
11-10-2024,OSWALGREEN,Smallcap,Finance
11-10-2024,ARVSMART,Smallcap,Realty
11-10-2024,RAMASTEEL,Smallcap,Metals
11-10-2024,SHK,Smallcap,Industrials
11-10-2024,ALKEM,Largecap,Pharmaceuticals
11-10-2024,GOKULAGRO,Smallcap,FMCG
11-10-2024,HCG,Midcap,Pharmaceuticals
11-10-2024,NINSYS,Smallcap,I.T
11-10-2024,LTIM,Largecap,I.T
11-10-2024,ADVENZYMES,Smallcap,Pharmaceuticals
11-10-2024,RADHIKAJWE,Smallcap,Miscellaneous
14-10-2024,ABB,Largecap,FMCG
14-10-2024,BALRAMCHIN,Midcap,FMCG
14-10-2024,ABREL,Largecap,Realty
14-10-2024,BASF,Largecap,Industrials
14-10-2024,BLUESTARCO,Largecap,FMCG
14-10-2024,SUNDARMFIN,Largecap,Finance
14-10-2024,CGPOWER,Largecap,FMCG
14-10-2024,DALMIASUG,Smallcap,FMCG
14-10-2024,ORISSAMINE,Smallcap,Industrials
14-10-2024,DCW,Smallcap,Oils
14-10-2024,EPL,Midcap,Services
14-10-2024,GODFRYPHLP,Largecap,FMCG
14-10-2024,GODREJIND,Largecap,Industrials
14-10-2024,HCL-INSYS,Smallcap,I.T
14-10-2024,HSCL,Largecap,Industrials
14-10-2024,AGI,Midcap,Services
14-10-2024,JSWSTEEL,Largecap,Metals
14-10-2024,WHIRLPOOL,Midcap,FMCG
14-10-2024,TRENT,Largecap,FMCG
14-10-2024,LUPIN,Largecap,Pharmaceuticals
14-10-2024,MFSL,Largecap,Finance
14-10-2024,VEDL,Largecap,Industrials
14-10-2024,ORIENTHOT,Smallcap,Services
14-10-2024,OSWALAGRO,Smallcap,Services
14-10-2024,SURYAROSNI,Midcap,Metals
14-10-2024,PRIMESECU,Smallcap,Finance
14-10-2024,PRSMJOHNSN,Midcap,Industrials
14-10-2024,JINDALSAW,Midcap,Metals
14-10-2024,RELINFRA,Midcap,Realty
14-10-2024,SPMLINFRA,Smallcap,Realty
14-10-2024,THERMAX,Largecap,FMCG
14-10-2024,TORNTPHARM,Largecap,Pharmaceuticals
14-10-2024,HINDALCO,Largecap,Metals
14-10-2024,BAJAJHLDNG,Largecap,Finance
14-10-2024,M&M,Largecap,Auto
14-10-2024,SIEMENS,Largecap,FMCG
14-10-2024,VOLTAS,Largecap,FMCG
14-10-2024,DEEPAKFERT,Midcap,Industrials
14-10-2024,GRWRHITECH,Midcap,Services
14-10-2024,INDHOTEL,Largecap,Services
14-10-2024,CEATLTD,Midcap,Auto
14-10-2024,SHAILY,Midcap,FMCG
14-10-2024,BBTC,Midcap,Auto
14-10-2024,MARATHON,Smallcap,Realty
14-10-2024,SARDAEN,Midcap,Metals
14-10-2024,CHOLAHLDNG,Largecap,Finance
14-10-2024,ELECON,Midcap,FMCG
14-10-2024,GENESYS,Smallcap,I.T
14-10-2024,ARIHANTSUP,Smallcap,Realty
14-10-2024,KOTHARIPET,Smallcap,Oils
14-10-2024,PCBL,Midcap,Industrials
14-10-2024,ASTRAZEN,Midcap,Pharmaceuticals
14-10-2024,TI,Midcap,FMCG
14-10-2024,ASALCBR,Smallcap,FMCG
14-10-2024,JAGSNPHARM,Smallcap,Pharmaceuticals
14-10-2024,GILLETTE,Largecap,FMCG
14-10-2024,UNITECH,Smallcap,Realty
14-10-2024,VIPIND,Midcap,FMCG
14-10-2024,ITDCEM,Midcap,Realty
14-10-2024,HEG,Midcap,FMCG
14-10-2024,SATINDLTD,Smallcap,Metals
14-10-2024,SHRIRAMFIN,Largecap,Finance
14-10-2024,VAKRANGEE,Smallcap,I.T
14-10-2024,MANYAVAR,Midcap,FMCG
14-10-2024,LLOYDSME,Largecap,Industrials
14-10-2024,SEQUENT,Smallcap,Pharmaceuticals
14-10-2024,RAINBOW,Midcap,Pharmaceuticals
14-10-2024,NAVA,Midcap,Miscellaneous
14-10-2024,SBCL,Smallcap,Metals
14-10-2024,VARDMNPOLY,Smallcap,Textiles
14-10-2024,ASAHIINDIA,Midcap,Industrials
14-10-2024,ANANTRAJ,Midcap,Realty
14-10-2024,DBOL,Smallcap,FMCG
14-10-2024,SALZERELEC,Smallcap,FMCG
14-10-2024,MOTHERSON,Largecap,Auto
14-10-2024,SYMPHONY,Midcap,FMCG
14-10-2024,PPLPHARMA,Largecap,Pharmaceuticals
14-10-2024,KAYNES,Largecap,FMCG
14-10-2024,HNDFDS,Midcap,FMCG
14-10-2024,HERITGFOOD,Smallcap,FMCG
14-10-2024,WINDMACHIN,Smallcap,FMCG
14-10-2024,PRAJIND,Midcap,FMCG
14-10-2024,GVT&D,Largecap,FMCG
14-10-2024,RAMRAT,Smallcap,Metals
14-10-2024,SAFARI,Midcap,FMCG
14-10-2024,JCHAC,Smallcap,FMCG
14-10-2024,JMFINANCIL,Midcap,Finance
14-10-2024,MANKIND,Largecap,Pharmaceuticals
14-10-2024,PRECWIRE,Smallcap,Metals
14-10-2024,SENCO,Midcap,Miscellaneous
14-10-2024,WANBURY,Smallcap,Pharmaceuticals
14-10-2024,YATHARTH,Midcap,Pharmaceuticals
14-10-2024,SYNCOMF,Smallcap,Pharmaceuticals
14-10-2024,IPCALAB,Largecap,Pharmaceuticals
14-10-2024,ERIS,Largecap,Pharmaceuticals
14-10-2024,VPRPL,Smallcap,Realty
14-10-2024,AVADHSUGAR,Smallcap,FMCG
14-10-2024,INDOAMIN,Smallcap,Industrials
14-10-2024,DIXON,Largecap,FMCG
14-10-2024,RATNAVEER,Smallcap,Metals
14-10-2024,SUNPHARMA,Largecap,Pharmaceuticals
14-10-2024,CAPLIPOINT,Midcap,Pharmaceuticals
14-10-2024,ZAGGLE,Midcap,I.T
14-10-2024,MATRIMONY,Smallcap,Miscellaneous
14-10-2024,MAGADSUGAR,Smallcap,FMCG
14-10-2024,UDS,Smallcap,Miscellaneous
14-10-2024,EIFFL,Smallcap,FMCG
14-10-2024,MAXESTATES,Midcap,Realty
14-10-2024,BLUEJET,Midcap,Pharmaceuticals
14-10-2024,SERVOTECH,Smallcap,FMCG
14-10-2024,CAPACITE,Smallcap,Realty
14-10-2024,DIAMONDYD,Smallcap,FMCG
14-10-2024,DPABHUSHAN,Smallcap,Miscellaneous
14-10-2024,SURAJEST,Smallcap,Realty
14-10-2024,MOTISONS,Smallcap,Miscellaneous
14-10-2024,RBZJEWEL,Smallcap,Miscellaneous
14-10-2024,ICEMAKE,Smallcap,FMCG
14-10-2024,JUBLPHARMA,Midcap,Pharmaceuticals
14-10-2024,MEDIASSIST,Smallcap,Miscellaneous
14-10-2024,NEWGEN,Midcap,I.T
14-10-2024,CLSEL,Smallcap,FMCG
14-10-2024,HARDWYN,Smallcap,Services
14-10-2024,JGCHEM,Smallcap,Industrials
14-10-2024,SHILPAMED,Midcap,Pharmaceuticals
14-10-2024,SOLARA,Smallcap,Pharmaceuticals
14-10-2024,TEMBO,Smallcap,FMCG
14-10-2024,BHARTIHEXA,Largecap,Telecom
14-10-2024,BHAGERIA,Smallcap,Industrials
14-10-2024,SKYGOLD,Midcap,Miscellaneous
14-10-2024,INDGN,Midcap,Pharmaceuticals
14-10-2024,BALUFORGE,Midcap,Industrials
14-10-2024,MEDICAMEQ,Smallcap,Pharmaceuticals
14-10-2024,BANSALWIRE,Midcap,Metals
14-10-2024,PANACEABIO,Smallcap,Pharmaceuticals
14-10-2024,CHOICEIN,Midcap,Finance
14-10-2024,RPSGVENT,Smallcap,I.T
14-10-2024,ANUP,Midcap,Industrials
14-10-2024,ARVINDFASN,Midcap,Services
14-10-2024,METROPOLIS,Midcap,Pharmaceuticals
14-10-2024,POLYCAB,Largecap,Industrials
14-10-2024,FLUOROCHEM,Largecap,Industrials
14-10-2024,COHANCE,Largecap,Pharmaceuticals
14-10-2024,POWERINDIA,Largecap,FMCG
14-10-2024,NDRAUTO,Smallcap,Auto
14-10-2024,INDRAMEDCO,Smallcap,Pharmaceuticals
14-10-2024,UTIAMC,Midcap,Finance
14-10-2024,APARINDS,Largecap,FMCG
14-10-2024,HCLTECH,Largecap,I.T
14-10-2024,GEOJITFSL,Smallcap,Services
14-10-2024,GLENMARK,Largecap,Pharmaceuticals
14-10-2024,AJANTPHARM,Largecap,Pharmaceuticals
14-10-2024,BFUTILITIE,Smallcap,Miscellaneous
14-10-2024,BHARTIARTL,Largecap,Telecom
14-10-2024,POKARNA,Smallcap,FMCG
14-10-2024,DIVISLAB,Largecap,Pharmaceuticals
14-10-2024,RADICO,Largecap,FMCG
14-10-2024,STAR,Midcap,Pharmaceuticals
14-10-2024,COFORGE,Largecap,I.T
14-10-2024,CENTURYPLY,Midcap,Plywood Boards/Laminates
14-10-2024,NDL,Smallcap,Textiles
14-10-2024,MSPL,Smallcap,Metals
14-10-2024,EKC,Smallcap,Services
14-10-2024,GSPL,Midcap,Industrials
14-10-2024,KEC,Largecap,Realty
14-10-2024,PFOCUS,Smallcap,Media
14-10-2024,DEEPINDS,Smallcap,Oils
14-10-2024,FIEMIND,Smallcap,Auto
14-10-2024,NAUKRI,Midcap,I.T
